Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3011A,2017.12,8826,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2018.03,9031,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2018.06,8604,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2018.09,8449,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2018.12,8923,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2019.03,9139,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2019.06,8736,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2019.09,8455,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2019.12,9117,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2020.03,9271,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2020.06,8765,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3011A,2020.09,9198,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Thames-Coromandel District,Actual,,
BDCQ.SEE3012A,2011.06,4699,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2011.09,5086,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2011.12,5279,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2012.03,4904,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2012.06,4952,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2012.09,4911,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2012.12,4898,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2013.03,4820,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2013.06,4817,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2013.09,5084,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2013.12,4818,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2014.03,4778,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2014.06,4802,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2014.09,5250,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2014.12,4977,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2015.03,4902,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2015.06,4646,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2015.09,4614,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2015.12,4554,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2016.03,4526,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2016.06,4579,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2016.09,4298,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2016.12,4510,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2017.03,4508,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2017.06,4414,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2017.09,4503,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2017.12,4678,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2018.03,4621,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2018.06,4713,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2018.09,4637,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2018.12,4742,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2019.03,4611,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2019.06,4535,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2019.09,4699,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2019.12,4917,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2020.03,4783,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2020.06,4707,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3012A,2020.09,5048,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hauraki District,Actual,,
BDCQ.SEE3013A,2011.06,12791,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2011.09,12867,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2011.12,13852,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2012.03,13191,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2012.06,13358,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2012.09,13330,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2012.12,14655,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2013.03,14262,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2013.06,13721,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2013.09,13955,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2013.12,15588,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2014.03,14645,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2014.06,14179,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2014.09,14266,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2014.12,15894,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2015.03,15176,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2015.06,15099,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2015.09,15216,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2015.12,16404,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2016.03,15388,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2016.06,15232,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2016.09,15209,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
BDCQ.SEE3013A,2016.12,16449,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Waikato District,Actual,,
